# timestamp tx ty tz qx qy qz qw
1403715299.912142992 1.080509 0.007162 1.074159 0.000000 0.000000 0.000000 1.000000
1403715299.962142944 1.083189 0.014305 1.073699 0.000000 0.000000 0.000000 1.000000
1403715300.012143135 1.083408 0.020856 1.073237 0.000000 0.000000 0.000000 1.000000
1403715300.062143087 1.087254 0.026797 1.072666 0.000000 0.000000 0.000000 1.000000
1403715300.112143040 1.089450 0.030120 1.072367 0.000000 0.000000 0.000000 1.000000
1403715300.162142992 1.090960 0.034613 1.070893 0.000000 0.000000 0.000000 1.000000
1403715300.212143183 1.091850 0.037090 1.070041 0.000000 0.000000 0.000000 1.000000
1403715300.262142897 1.092398 0.038453 1.069524 0.000000 0.000000 0.000000 1.000000
1403715300.312143087 1.092648 0.039188 1.069260 0.000000 0.000000 0.000000 1.000000
1403715300.362143040 1.092742 0.039588 1.069143 0.000000 0.000000 0.000000 1.000000
1403715300.412142992 1.092753 0.039795 1.069093 0.000000 0.000000 0.000000 1.000000
1403715300.462142944 1.092726 0.039897 1.069073 0.000000 0.000000 0.000000 1.000000
1403715300.512143135 1.092693 0.039940 1.069058 0.000000 0.000000 0.000000 1.000000
1403715300.562143087 1.092665 0.039957 1.069047 0.000000 0.000000 0.000000 1.000000
1403715300.612143040 1.092642 0.039959 1.069037 0.000000 0.000000 0.000000 1.000000
1403715300.662142992 1.092621 0.039951 1.069026 0.000000 0.000000 0.000000 1.000000
1403715300.712143183 1.092598 0.039938 1.069014 0.000000 0.000000 0.000000 1.000000
1403715300.762142897 1.092570 0.039918 1.069002 0.000000 0.000000 0.000000 1.000000
1403715300.812143087 1.092534 0.039887 1.068983 0.000000 0.000000 0.000000 1.000000
1403715300.862143040 1.092497 0.039844 1.068947 0.000000 0.000000 0.000000 1.000000
1403715300.912142992 1.092470 0.039794 1.068893 0.000000 0.000000 0.000000 1.000000
1403715300.962142944 1.092452 0.039741 1.068828 0.000000 0.000000 0.000000 1.000000
1403715301.012143135 1.092438 0.039690 1.068762 0.000000 0.000000 0.000000 1.000000
1403715301.062143087 1.092420 0.039637 1.068697 0.000000 0.000000 0.000000 1.000000
1403715301.112143040 1.092387 0.039580 1.068636 0.000000 0.000000 0.000000 1.000000
1403715301.162142992 1.092364 0.039522 1.068568 0.000000 0.000000 0.000000 1.000000
1403715301.212143183 1.092351 0.039466 1.068493 0.000000 0.000000 0.000000 1.000000
1403715301.262142897 1.092366 0.039430 1.068428 0.000000 0.000000 0.000000 1.000000
1403715301.312143087 1.092397 0.039419 1.068388 0.000000 0.000000 0.000000 1.000000
1403715301.362143040 1.092424 0.039419 1.068368 0.000000 0.000000 0.000000 1.000000
1403715301.412142992 1.092456 0.039430 1.068360 0.000000 0.000000 0.000000 1.000000
1403715301.462142944 1.092484 0.039460 1.068386 0.000000 0.000000 0.000000 1.000000
1403715301.512143135 1.092557 0.039516 1.068415 0.000000 0.000000 0.000000 1.000000
1403715301.562143087 1.092675 0.039569 1.068405 0.000000 0.000000 0.000000 1.000000
1403715301.612143040 1.092818 0.039618 1.068370 0.000000 0.000000 0.000000 1.000000
1403715301.662142992 1.092963 0.039672 1.068338 0.000000 0.000000 0.000000 1.000000
1403715301.712143183 1.093090 0.039719 1.068310 0.000000 0.000000 0.000000 1.000000
1403715301.762142897 1.093198 0.039758 1.068284 0.000000 0.000000 0.000000 1.000000
1403715301.812143087 1.093282 0.039789 1.068264 0.000000 0.000000 0.000000 1.000000
1403715301.862143040 1.093353 0.039816 1.068250 0.000000 0.000000 0.000000 1.000000
1403715301.912142992 1.093416 0.039841 1.068237 0.000000 0.000000 0.000000 1.000000
1403715301.962142944 1.093473 0.039868 1.068235 0.000000 0.000000 0.000000 1.000000
1403715302.012143135 1.093521 0.039894 1.068236 0.000000 0.000000 0.000000 1.000000
1403715302.062143087 1.093568 0.039919 1.068239 0.000000 0.000000 0.000000 1.000000
1403715302.112143040 1.093621 0.039946 1.068239 0.000000 0.000000 0.000000 1.000000
1403715302.162142992 1.093692 0.039975 1.068231 0.000000 0.000000 0.000000 1.000000
1403715302.212143183 1.093766 0.040006 1.068223 0.000000 0.000000 0.000000 1.000000
1403715302.262142897 1.093847 0.040039 1.068212 0.000000 0.000000 0.000000 1.000000
1403715302.312143087 1.093923 0.040072 1.068205 0.000000 0.000000 0.000000 1.000000
1403715302.362143040 1.093982 0.040102 1.068208 0.000000 0.000000 0.000000 1.000000
1403715302.412142992 1.094024 0.040128 1.068216 0.000000 0.000000 0.000000 1.000000
1403715302.462142944 1.094046 0.040150 1.068233 0.000000 0.000000 0.000000 1.000000
1403715302.512143135 1.094049 0.040175 1.068268 0.000000 0.000000 0.000000 1.000000
1403715302.562143087 1.094045 0.040217 1.068335 0.000000 0.000000 0.000000 1.000000
1403715302.612143040 1.097769 0.040070 1.069262 0.000000 0.000000 0.000000 1.000000
1403715302.662142992 1.099832 0.040017 1.069804 0.000000 0.000000 0.000000 1.000000
1403715302.712143183 1.100972 0.040018 1.070142 0.000000 0.000000 0.000000 1.000000
1403715302.762142897 1.101624 0.040050 1.070356 0.000000 0.000000 0.000000 1.000000
1403715302.812143087 1.102027 0.040103 1.070491 0.000000 0.000000 0.000000 1.000000
1403715302.862143040 1.102298 0.040155 1.070560 0.000000 0.000000 0.000000 1.000000
1403715302.912142992 1.102497 0.040214 1.070602 0.000000 0.000000 0.000000 1.000000
1403715302.962142944 1.102658 0.040277 1.070628 0.000000 0.000000 0.000000 1.000000
1403715303.012143135 1.102801 0.040339 1.070640 0.000000 0.000000 0.000000 1.000000
1403715303.062143087 1.106091 0.042510 1.071591 0.000000 0.000000 0.000000 1.000000
1403715303.112143040 1.111998 0.045308 1.071813 0.000000 0.000000 0.000000 1.000000
1403715303.162142992 1.118827 0.048677 1.073438 0.000000 0.000000 0.000000 1.000000
1403715303.212143183 1.126329 0.052606 1.075384 0.000000 0.000000 0.000000 1.000000
1403715303.262142897 1.132943 0.056687 1.078206 0.000000 0.000000 0.000000 1.000000
1403715303.312143087 1.138496 0.061004 1.082217 0.000000 0.000000 0.000000 1.000000
1403715303.362143040 1.142163 0.065653 1.088151 0.000000 0.000000 0.000000 1.000000
1403715303.412142992 1.146087 0.071000 1.094249 0.000000 0.000000 0.000000 1.000000
1403715303.462142944 1.149886 0.076709 1.100619 0.000000 0.000000 0.000000 1.000000
1403715303.512143135 1.153711 0.082950 1.106735 0.000000 0.000000 0.000000 1.000000
1403715303.562143087 1.157892 0.088302 1.111793 0.000000 0.000000 0.000000 1.000000
1403715303.612143040 1.163197 0.094230 1.115717 0.000000 0.000000 0.000000 1.000000
1403715303.662142992 1.168772 0.100692 1.119336 0.000000 0.000000 0.000000 1.000000
1403715303.712143183 1.173631 0.107022 1.123417 0.000000 0.000000 0.000000 1.000000
1403715303.762142897 1.178125 0.113589 1.127955 0.000000 0.000000 0.000000 1.000000
1403715303.812143087 1.182864 0.120383 1.132495 0.000000 0.000000 0.000000 1.000000
1403715303.862143040 1.186954 0.126620 1.137267 0.000000 0.000000 0.000000 1.000000
1403715303.912142992 1.190786 0.132198 1.141553 0.000000 0.000000 0.000000 1.000000
1403715303.962142944 1.193914 0.138202 1.147041 0.000000 0.000000 0.000000 1.000000
1403715304.012143135 1.197388 0.143462 1.151571 0.000000 0.000000 0.000000 1.000000
1403715304.062143087 1.201215 0.148283 1.155359 0.000000 0.000000 0.000000 1.000000
1403715304.112143040 1.203345 0.150980 1.157492 0.000000 0.000000 0.000000 1.000000
1403715304.162142992 1.204526 0.152500 1.158711 0.000000 0.000000 0.000000 1.000000
1403715304.212143183 1.205201 0.153365 1.159407 0.000000 0.000000 0.000000 1.000000
1403715304.262142897 1.208636 0.155276 1.159649 0.000000 0.000000 0.000000 1.000000
1403715304.312143087 1.210558 0.156342 1.159783 0.000000 0.000000 0.000000 1.000000
1403715304.362143040 1.211642 0.156937 1.159854 0.000000 0.000000 0.000000 1.000000
1403715304.412142992 1.212263 0.157268 1.159882 0.000000 0.000000 0.000000 1.000000
1403715304.462142944 1.212618 0.157448 1.159885 0.000000 0.000000 0.000000 1.000000
1403715304.512143135 1.212820 0.157543 1.159878 0.000000 0.000000 0.000000 1.000000
1403715304.562143087 1.212941 0.157590 1.159860 0.000000 0.000000 0.000000 1.000000
1403715304.612143040 1.213018 0.157610 1.159835 0.000000 0.000000 0.000000 1.000000
1403715304.662142992 1.213044 0.157616 1.159826 0.000000 0.000000 0.000000 1.000000
1403715304.712143183 1.213064 0.157608 1.159800 0.000000 0.000000 0.000000 1.000000
1403715304.762142897 1.213093 0.157591 1.159758 0.000000 0.000000 0.000000 1.000000
1403715304.812143087 1.213130 0.157572 1.159708 0.000000 0.000000 0.000000 1.000000
1403715304.862143040 1.213173 0.157555 1.159655 0.000000 0.000000 0.000000 1.000000
1403715304.912142992 1.213217 0.157542 1.159610 0.000000 0.000000 0.000000 1.000000
1403715304.962142944 1.213261 0.157538 1.159577 0.000000 0.000000 0.000000 1.000000
1403715305.012143135 1.213290 0.157543 1.159566 0.000000 0.000000 0.000000 1.000000
1403715305.062143087 1.213306 0.157555 1.159572 0.000000 0.000000 0.000000 1.000000
1403715305.112143040 1.213313 0.157570 1.159590 0.000000 0.000000 0.000000 1.000000
1403715305.162142992 1.213320 0.157590 1.159613 0.000000 0.000000 0.000000 1.000000
1403715305.212143183 1.213330 0.157615 1.159643 0.000000 0.000000 0.000000 1.000000
1403715305.262142897 1.213339 0.157642 1.159675 0.000000 0.000000 0.000000 1.000000
1403715305.312143087 1.213354 0.157668 1.159703 0.000000 0.000000 0.000000 1.000000
1403715305.362143040 1.213374 0.157699 1.159733 0.000000 0.000000 0.000000 1.000000
1403715305.412142992 1.213398 0.157727 1.159759 0.000000 0.000000 0.000000 1.000000
1403715305.462142944 1.213419 0.157762 1.159794 0.000000 0.000000 0.000000 1.000000
1403715305.512143135 1.213430 0.157802 1.159844 0.000000 0.000000 0.000000 1.000000
1403715305.562143087 1.213439 0.157848 1.159903 0.000000 0.000000 0.000000 1.000000
1403715305.612143040 1.213446 0.157897 1.159968 0.000000 0.000000 0.000000 1.000000
1403715305.662142992 1.211975 0.158716 1.163455 0.000000 0.000000 0.000000 1.000000
1403715305.712143183 1.210023 0.160263 1.169208 0.000000 0.000000 0.000000 1.000000
1403715305.762142897 1.207143 0.162370 1.175740 0.000000 0.000000 0.000000 1.000000
1403715305.812143087 1.203848 0.164646 1.182514 0.000000 0.000000 0.000000 1.000000
1403715305.862143040 1.202027 0.165918 1.186277 0.000000 0.000000 0.000000 1.000000
1403715305.912142992 1.199666 0.167084 1.191267 0.000000 0.000000 0.000000 1.000000
1403715305.962142944 1.198355 0.167741 1.194046 0.000000 0.000000 0.000000 1.000000
1403715306.012143135 1.196020 0.168868 1.198194 0.000000 0.000000 0.000000 1.000000
1403715306.062143087 1.194725 0.169496 1.200496 0.000000 0.000000 0.000000 1.000000
1403715306.112143040 1.194005 0.169846 1.201777 0.000000 0.000000 0.000000 1.000000
1403715306.162142992 1.193590 0.170044 1.202503 0.000000 0.000000 0.000000 1.000000
1403715306.212143183 1.193326 0.170153 1.202931 0.000000 0.000000 0.000000 1.000000
1403715306.262142897 1.191146 0.170548 1.205772 0.000000 0.000000 0.000000 1.000000
1403715306.312143087 1.189894 0.170761 1.207368 0.000000 0.000000 0.000000 1.000000
1403715306.362143040 1.189148 0.170869 1.208277 0.000000 0.000000 0.000000 1.000000
1403715306.412142992 1.185679 0.170560 1.211230 0.000000 0.000000 0.000000 1.000000
1403715306.462142944 1.183951 0.167681 1.215821 0.000000 0.000000 0.000000 1.000000
1403715306.512143135 1.178968 0.164681 1.219433 0.000000 0.000000 0.000000 1.000000
1403715306.562143087 1.172144 0.161516 1.222116 0.000000 0.000000 0.000000 1.000000
1403715306.612143040 1.165230 0.158204 1.224535 0.000000 0.000000 0.000000 1.000000
1403715306.662142992 1.157432 0.154684 1.226648 0.000000 0.000000 0.000000 1.000000
1403715306.712143183 1.149046 0.151166 1.228207 0.000000 0.000000 0.000000 1.000000
1403715306.762142897 1.140616 0.147026 1.229182 0.000000 0.000000 0.000000 1.000000
1403715306.812143087 1.132156 0.142552 1.229685 0.000000 0.000000 0.000000 1.000000
1403715306.862143040 1.123733 0.137800 1.229959 0.000000 0.000000 0.000000 1.000000
1403715306.912142992 1.115828 0.133596 1.229680 0.000000 0.000000 0.000000 1.000000
1403715306.962142944 1.108256 0.128447 1.228521 0.000000 0.000000 0.000000 1.000000
1403715307.012143135 1.100797 0.122887 1.226810 0.000000 0.000000 0.000000 1.000000
1403715307.062143087 1.094154 0.117392 1.224345 0.000000 0.000000 0.000000 1.000000
1403715307.112143040 1.088948 0.112298 1.221496 0.000000 0.000000 0.000000 1.000000
1403715307.162142992 1.083823 0.107499 1.218099 0.000000 0.000000 0.000000 1.000000
1403715307.212143183 1.079281 0.102255 1.214023 0.000000 0.000000 0.000000 1.000000
1403715307.262142897 1.075203 0.097478 1.209446 0.000000 0.000000 0.000000 1.000000
1403715307.312143087 1.071946 0.093043 1.204336 0.000000 0.000000 0.000000 1.000000
1403715307.362143040 1.070547 0.087850 1.202340 0.000000 0.000000 0.000000 1.000000
1403715307.412142992 1.069892 0.083105 1.197259 0.000000 0.000000 0.000000 1.000000
1403715307.462142944 1.069739 0.077515 1.195492 0.000000 0.000000 0.000000 1.000000
1403715307.512143135 1.069576 0.073053 1.191576 0.000000 0.000000 0.000000 1.000000
1403715307.562143087 1.069692 0.068026 1.190693 0.000000 0.000000 0.000000 1.000000
1403715307.612143040 1.069594 0.062089 1.191119 0.000000 0.000000 0.000000 1.000000
1403715307.662142992 1.069663 0.055594 1.191278 0.000000 0.000000 0.000000 1.000000
1403715307.712143183 1.069044 0.049685 1.187684 0.000000 0.000000 0.000000 1.000000
1403715307.762142897 1.068006 0.043943 1.182135 0.000000 0.000000 0.000000 1.000000
1403715307.812143087 1.067329 0.038207 1.180687 0.000000 0.000000 0.000000 1.000000
1403715307.862143040 1.066542 0.031347 1.180413 0.000000 0.000000 0.000000 1.000000
1403715307.912142992 1.066155 0.024967 1.182095 0.000000 0.000000 0.000000 1.000000
1403715307.962142944 1.065861 0.018979 1.184861 0.000000 0.000000 0.000000 1.000000
1403715308.012143135 1.065398 0.012333 1.187679 0.000000 0.000000 0.000000 1.000000
1403715308.062143087 1.064544 0.005720 1.190416 0.000000 0.000000 0.000000 1.000000
1403715308.112143040 1.063895 -0.000791 1.192954 0.000000 0.000000 0.000000 1.000000
1403715308.162142992 1.063452 -0.004398 1.194310 0.000000 0.000000 0.000000 1.000000
1403715308.212143183 1.062522 -0.008988 1.196316 0.000000 0.000000 0.000000 1.000000
1403715308.262142897 1.060925 -0.014244 1.198455 0.000000 0.000000 0.000000 1.000000
1403715308.312143087 1.059097 -0.020540 1.198697 0.000000 0.000000 0.000000 1.000000
1403715308.362143040 1.058024 -0.024016 1.198808 0.000000 0.000000 0.000000 1.000000
1403715308.412142992 1.057377 -0.025941 1.198849 0.000000 0.000000 0.000000 1.000000
1403715308.462142944 1.056977 -0.027007 1.198863 0.000000 0.000000 0.000000 1.000000
1403715308.512143135 1.056725 -0.027597 1.198871 0.000000 0.000000 0.000000 1.000000
1403715308.562143087 1.056567 -0.027924 1.198878 0.000000 0.000000 0.000000 1.000000
1403715308.612143040 1.056466 -0.028105 1.198884 0.000000 0.000000 0.000000 1.000000
1403715308.662142992 1.056400 -0.028206 1.198890 0.000000 0.000000 0.000000 1.000000
1403715308.712143183 1.056356 -0.028262 1.198894 0.000000 0.000000 0.000000 1.000000
1403715308.762142897 1.056325 -0.028293 1.198899 0.000000 0.000000 0.000000 1.000000
1403715308.812143087 1.056303 -0.028311 1.198900 0.000000 0.000000 0.000000 1.000000
1403715308.862143040 1.056285 -0.028321 1.198902 0.000000 0.000000 0.000000 1.000000
1403715308.912142992 1.056266 -0.028327 1.198910 0.000000 0.000000 0.000000 1.000000
1403715308.962142944 1.056243 -0.028327 1.198932 0.000000 0.000000 0.000000 1.000000
1403715309.012143135 1.056222 -0.028320 1.198975 0.000000 0.000000 0.000000 1.000000
1403715309.062143087 1.056200 -0.028306 1.199042 0.000000 0.000000 0.000000 1.000000
1403715309.112143040 1.056180 -0.028289 1.199117 0.000000 0.000000 0.000000 1.000000
1403715309.162142992 1.056165 -0.028269 1.199200 0.000000 0.000000 0.000000 1.000000
1403715309.212143183 1.056147 -0.028244 1.199306 0.000000 0.000000 0.000000 1.000000
1403715309.262142897 1.056123 -0.028209 1.199445 0.000000 0.000000 0.000000 1.000000
1403715309.312143087 1.056096 -0.028173 1.199596 0.000000 0.000000 0.000000 1.000000
1403715309.362143040 1.056117 -0.028146 1.199684 0.000000 0.000000 0.000000 1.000000
1403715309.412142992 1.056145 -0.028134 1.199711 0.000000 0.000000 0.000000 1.000000
1403715309.462142944 1.056178 -0.028133 1.199696 0.000000 0.000000 0.000000 1.000000
1403715309.512143135 1.056214 -0.028137 1.199662 0.000000 0.000000 0.000000 1.000000
1403715309.562143087 1.056248 -0.028143 1.199620 0.000000 0.000000 0.000000 1.000000
1403715309.612143040 1.052448 -0.028503 1.199657 0.000000 0.000000 0.000000 1.000000
1403715309.662142992 1.050367 -0.028703 1.199661 0.000000 0.000000 0.000000 1.000000
1403715309.712143183 1.049224 -0.028816 1.199653 0.000000 0.000000 0.000000 1.000000
1403715309.762142897 1.048597 -0.028880 1.199642 0.000000 0.000000 0.000000 1.000000
1403715309.812143087 1.048243 -0.028916 1.199635 0.000000 0.000000 0.000000 1.000000
1403715309.862143040 1.048038 -0.028936 1.199638 0.000000 0.000000 0.000000 1.000000
1403715309.912142992 1.047909 -0.028946 1.199649 0.000000 0.000000 0.000000 1.000000
1403715309.962142944 1.047824 -0.028951 1.199668 0.000000 0.000000 0.000000 1.000000
1403715310.012143135 1.047754 -0.028950 1.199705 0.000000 0.000000 0.000000 1.000000
1403715310.062143087 1.047678 -0.028945 1.199768 0.000000 0.000000 0.000000 1.000000
1403715310.112143040 1.047583 -0.028940 1.199838 0.000000 0.000000 0.000000 1.000000
1403715310.162142992 1.047028 -0.026309 1.197034 0.000000 0.000000 0.000000 1.000000
1403715310.212143183 1.046638 -0.024872 1.195495 0.000000 0.000000 0.000000 1.000000
1403715310.262142897 1.042320 -0.024931 1.193271 0.000000 0.000000 0.000000 1.000000
1403715310.312143087 1.039459 -0.028175 1.194600 0.000000 0.000000 0.000000 1.000000
1403715310.362143040 1.037122 -0.026179 1.193193 0.000000 0.000000 0.000000 1.000000
1403715310.412142992 1.031476 -0.025353 1.191822 0.000000 0.000000 0.000000 1.000000
1403715310.462142944 1.028630 -0.027889 1.192821 0.000000 0.000000 0.000000 1.000000
1403715310.512143135 1.022663 -0.029023 1.193309 0.000000 0.000000 0.000000 1.000000
1403715310.562143087 1.018757 -0.026738 1.192029 0.000000 0.000000 0.000000 1.000000
1403715310.612143040 1.014917 -0.026031 1.188100 0.000000 0.000000 0.000000 1.000000
1403715310.662142992 1.010609 -0.026254 1.183242 0.000000 0.000000 0.000000 1.000000
1403715310.712143183 1.006778 -0.022923 1.178250 0.000000 0.000000 0.000000 1.000000
1403715310.762142897 1.004625 -0.021100 1.175464 0.000000 0.000000 0.000000 1.000000
1403715310.812143087 1.003205 -0.023140 1.175071 0.000000 0.000000 0.000000 1.000000
1403715310.862143040 1.002384 -0.024264 1.174846 0.000000 0.000000 0.000000 1.000000
1403715310.912142992 1.001897 -0.024883 1.174718 0.000000 0.000000 0.000000 1.000000
1403715310.962142944 0.999302 -0.025556 1.172369 0.000000 0.000000 0.000000 1.000000
1403715311.012143135 0.997851 -0.025927 1.171077 0.000000 0.000000 0.000000 1.000000
1403715311.062143087 0.995791 -0.026808 1.167078 0.000000 0.000000 0.000000 1.000000
1403715311.112143040 0.994637 -0.027293 1.164880 0.000000 0.000000 0.000000 1.000000
1403715311.162142992 0.993985 -0.027559 1.163674 0.000000 0.000000 0.000000 1.000000
1403715311.212143183 0.993609 -0.027704 1.163019 0.000000 0.000000 0.000000 1.000000
1403715311.262142897 0.990708 -0.027698 1.160603 0.000000 0.000000 0.000000 1.000000
1403715311.312143087 0.989094 -0.027694 1.159278 0.000000 0.000000 0.000000 1.000000
1403715311.362143040 0.984657 -0.027681 1.158989 0.000000 0.000000 0.000000 1.000000
1403715311.412142992 0.978352 -0.027642 1.159049 0.000000 0.000000 0.000000 1.000000
1403715311.462142944 0.974865 -0.027632 1.159034 0.000000 0.000000 0.000000 1.000000
1403715311.512143135 0.968633 -0.027634 1.159946 0.000000 0.000000 0.000000 1.000000
1403715311.562143087 0.961426 -0.027272 1.160986 0.000000 0.000000 0.000000 1.000000
1403715311.612143040 0.957417 -0.027081 1.161531 0.000000 0.000000 0.000000 1.000000
1403715311.662142992 0.951696 -0.026894 1.162806 0.000000 0.000000 0.000000 1.000000
1403715311.712143183 0.947151 -0.024042 1.161426 0.000000 0.000000 0.000000 1.000000
1403715311.762142897 0.944231 -0.019590 1.158633 0.000000 0.000000 0.000000 1.000000
1403715311.812143087 0.940229 -0.017517 1.154759 0.000000 0.000000 0.000000 1.000000
1403715311.862143040 0.935484 -0.016744 1.150363 0.000000 0.000000 0.000000 1.000000
1403715311.912142992 0.932531 -0.012497 1.145771 0.000000 0.000000 0.000000 1.000000
1403715311.962142944 0.928661 -0.010777 1.140082 0.000000 0.000000 0.000000 1.000000
1403715312.012143135 0.923603 -0.010067 1.135525 0.000000 0.000000 0.000000 1.000000
1403715312.062143087 0.920777 -0.009691 1.132969 0.000000 0.000000 0.000000 1.000000
1403715312.112143040 0.918897 -0.006077 1.128945 0.000000 0.000000 0.000000 1.000000
1403715312.162142992 0.914724 -0.004294 1.125749 0.000000 0.000000 0.000000 1.000000
1403715312.212143183 0.909258 -0.003342 1.123954 0.000000 0.000000 0.000000 1.000000
1403715312.262142897 0.905679 0.000002 1.120266 0.000000 0.000000 0.000000 1.000000
1403715312.312143087 0.901668 0.001075 1.114404 0.000000 0.000000 0.000000 1.000000
1403715312.362143040 0.899419 0.001662 1.111175 0.000000 0.000000 0.000000 1.000000
1403715312.412142992 0.898138 0.001982 1.109398 0.000000 0.000000 0.000000 1.000000
1403715312.462142944 0.897387 0.002155 1.108421 0.000000 0.000000 0.000000 1.000000
1403715312.512143135 0.896923 0.002252 1.107902 0.000000 0.000000 0.000000 1.000000
1403715312.562143087 0.896624 0.002298 1.107598 0.000000 0.000000 0.000000 1.000000
1403715312.612143040 0.896407 0.002317 1.107417 0.000000 0.000000 0.000000 1.000000
1403715312.662142992 0.896233 0.002321 1.107300 0.000000 0.000000 0.000000 1.000000
1403715312.712143183 0.893114 0.001573 1.104112 0.000000 0.000000 0.000000 1.000000
1403715312.762142897 0.888966 0.000600 1.099869 0.000000 0.000000 0.000000 1.000000
1403715312.812143087 0.886678 0.000053 1.097493 0.000000 0.000000 0.000000 1.000000
1403715312.862143040 0.883185 -0.000855 1.093787 0.000000 0.000000 0.000000 1.000000
1403715312.912142992 0.881232 -0.001348 1.091774 0.000000 0.000000 0.000000 1.000000
1403715312.962142944 0.880149 -0.001610 1.090701 0.000000 0.000000 0.000000 1.000000
1403715313.012143135 0.879552 -0.001746 1.090140 0.000000 0.000000 0.000000 1.000000
1403715313.062143087 0.879241 -0.001817 1.089839 0.000000 0.000000 0.000000 1.000000
1403715313.112143040 0.875841 -0.002658 1.086777 0.000000 0.000000 0.000000 1.000000
1403715313.162142992 0.873977 -0.003118 1.085102 0.000000 0.000000 0.000000 1.000000
1403715313.212143183 0.872950 -0.003366 1.084198 0.000000 0.000000 0.000000 1.000000
1403715313.262142897 0.872387 -0.003496 1.083722 0.000000 0.000000 0.000000 1.000000
1403715313.312143087 0.872082 -0.003561 1.083479 0.000000 0.000000 0.000000 1.000000
1403715313.362143040 0.871932 -0.003592 1.083356 0.000000 0.000000 0.000000 1.000000
1403715313.412142992 0.871868 -0.003610 1.083281 0.000000 0.000000 0.000000 1.000000
1403715313.462142944 0.871826 -0.003621 1.083240 0.000000 0.000000 0.000000 1.000000
1403715313.512143135 0.871784 -0.003629 1.083214 0.000000 0.000000 0.000000 1.000000
1403715313.562143087 0.871734 -0.003637 1.083196 0.000000 0.000000 0.000000 1.000000
1403715313.612143040 0.868539 -0.003728 1.084041 0.000000 0.000000 0.000000 1.000000
1403715313.662142992 0.863649 -0.003966 1.085301 0.000000 0.000000 0.000000 1.000000
1403715313.712143183 0.860933 -0.004099 1.085994 0.000000 0.000000 0.000000 1.000000
1403715313.762142897 0.859420 -0.004173 1.086380 0.000000 0.000000 0.000000 1.000000
1403715313.812143087 0.858570 -0.004213 1.086602 0.000000 0.000000 0.000000 1.000000
1403715313.862143040 0.858086 -0.004233 1.086734 0.000000 0.000000 0.000000 1.000000
1403715313.912142992 0.857807 -0.004243 1.086819 0.000000 0.000000 0.000000 1.000000
1403715313.962142944 0.857643 -0.004245 1.086878 0.000000 0.000000 0.000000 1.000000
1403715314.012143135 0.857539 -0.004245 1.086922 0.000000 0.000000 0.000000 1.000000
1403715314.062143087 0.857457 -0.004247 1.086945 0.000000 0.000000 0.000000 1.000000
1403715314.112143040 0.857366 -0.004260 1.086936 0.000000 0.000000 0.000000 1.000000
1403715314.162142992 0.857250 -0.004279 1.086912 0.000000 0.000000 0.000000 1.000000
1403715314.212143183 0.857113 -0.004307 1.086864 0.000000 0.000000 0.000000 1.000000
1403715314.262142897 0.856957 -0.007542 1.088921 0.000000 0.000000 0.000000 1.000000
1403715314.312143087 0.856790 -0.009336 1.090023 0.000000 0.000000 0.000000 1.000000
1403715314.362143040 0.856617 -0.010336 1.090607 0.000000 0.000000 0.000000 1.000000
1403715314.412142992 0.856452 -0.010893 1.090921 0.000000 0.000000 0.000000 1.000000
1403715314.462142944 0.856303 -0.011210 1.091079 0.000000 0.000000 0.000000 1.000000
1403715314.512143135 0.856174 -0.011390 1.091162 0.000000 0.000000 0.000000 1.000000
1403715314.562143087 0.856071 -0.011491 1.091209 0.000000 0.000000 0.000000 1.000000
1403715314.612143040 0.855991 -0.011547 1.091241 0.000000 0.000000 0.000000 1.000000
1403715314.662142992 0.855929 -0.011578 1.091265 0.000000 0.000000 0.000000 1.000000
1403715314.712143183 0.855883 -0.011595 1.091282 0.000000 0.000000 0.000000 1.000000
1403715314.762142897 0.855851 -0.011604 1.091296 0.000000 0.000000 0.000000 1.000000
1403715314.812143087 0.855823 -0.011606 1.091318 0.000000 0.000000 0.000000 1.000000
1403715314.862143040 0.855810 -0.011605 1.091335 0.000000 0.000000 0.000000 1.000000
1403715314.912142992 0.860082 -0.010538 1.091303 0.000000 0.000000 0.000000 1.000000
1403715314.962142944 0.862436 -0.009945 1.091304 0.000000 0.000000 0.000000 1.000000
1403715315.012143135 0.863740 -0.009610 1.091329 0.000000 0.000000 0.000000 1.000000
1403715315.062143087 0.864459 -0.009416 1.091377 0.000000 0.000000 0.000000 1.000000
1403715315.112143040 0.864870 -0.009300 1.091426 0.000000 0.000000 0.000000 1.000000
1403715315.162142992 0.865123 -0.009229 1.091465 0.000000 0.000000 0.000000 1.000000
1403715315.212143183 0.867695 -0.008090 1.094024 0.000000 0.000000 0.000000 1.000000
1403715315.262142897 0.869132 -0.007458 1.095442 0.000000 0.000000 0.000000 1.000000
1403715315.312143087 0.869931 -0.007108 1.096229 0.000000 0.000000 0.000000 1.000000
1403715315.362143040 0.870366 -0.006915 1.096665 0.000000 0.000000 0.000000 1.000000
1403715315.412142992 0.870595 -0.006808 1.096909 0.000000 0.000000 0.000000 1.000000
1403715315.462142944 0.870702 -0.006749 1.097049 0.000000 0.000000 0.000000 1.000000
1403715315.512143135 0.870736 -0.006717 1.097134 0.000000 0.000000 0.000000 1.000000
1403715315.562143087 0.870731 -0.006700 1.097190 0.000000 0.000000 0.000000 1.000000
